QtrEMPLID,Paycode_Entry
WOOP_FY2024_Q2,"9_11.0 % Super Guarante - 72325, AL_Annual Leave - 74057, LOADING_ANNUAL LEAVE LOADING - 74057, NORMAL_Normal - 72325, PH_Public Holiday - 72325, SL_Sick Leave - 72435"
WOOP_FY2024_Q3,"9_11.0 % Super Guarante - 74230, NORMAL_Normal - 74230, PH_Public Holiday - 74230"
WOOP_FY2024_Q4,"9_11.0 % Super Guarante - 76144, 9_11.5 % Super Guarante - 77760, NORMAL_Normal - 76144, PH_Public Holiday - 76144, SL_Sick Leave - 76372"
WRIL_FY2024_Q3,"9_11.0 % Super Guarante - 75563, EXTRA_Additional Hours - 75563, NORMAL_Normal - 75563"
WRIL_FY2024_Q4,"9_11.0 % Super Guarante - 76145, 9_11.5 % Super Guarante - 77729, EXTRA_Additional Hours - 76145, NORMAL_Normal - 76145"
YOUJ_FY2024_Q2,"9_11.0 % Super Guarante - 73891, EXTRA_Additional Hours - 73891, NORMAL_Normal - 73891"
YOUJ_FY2024_Q3,"9_11.0 % Super Guarante - 74194, CASBNS_Casual Bonus - 74194, EXTRA_Additional Hours - 74326, NORMAL_Normal - 74326, PH_Public Holiday - 76033"
YOUJ_FY2024_Q4,"9_11.0 % Super Guarante - 76146, 9_11.5 % Super Guarante - 77730, NORMAL_Normal - 76146, PH_Public Holiday - 76146, SL_Sick Leave - 76242"
ZAKJ_FY2023_Q3,"9_10.5 % Super Guarantee - 67318, EXTRA_Additional Hours - 67318, NORMAL_Normal - 67318"
ZEIM_FY2022_Q4,"9_10% Super Guarantee - 64098, EXTRA_Additional Hours - 64098, NORMAL_Normal - 64098"
ZEIM_FY2023_Q1,"9_10.5 % Super Guarantee - 64303, EXTRA_Additional Hours - 64303, NORMAL_Normal - 64303"
ZISG_FY2022_Q2,"9_Super Guarantee - 9952, AL_Annual Leave - 9952, LOAD_Leave Loading - 9952, NORMAL_Normal - 9952, PH_Public Holiday - 9952, SL_Personal Leave - 9952"
ZISG_FY2022_Q3,"9_Super Guarantee - 9968, BONUS_BONUS - 9968, NORMAL_Normal - 9968, PH_Public Holiday - 9968"
ZISG_FY2022_Q4,"9_Super Guarantee - 9983, AL_Annual Leave - 9988, LOAD_Leave Loading - 9988, NORMAL_Normal - 9983, PH_Public Holiday - 9988"
ZISG_FY2023_Q1,"9_Super Guarantee - 10001, AL_Annual Leave - 10011, LOAD_Leave Loading - 10011, NORMAL_Normal - 10001, PH_Public Holiday - 10010"
ZISG_FY2024_Q2,"9_Super Guarantee - 10063, AL_Annual Leave - 10063, LOAD_Leave Loading - 10063, NORMAL_Normal - 10063, PH_Public Holiday - 10063"
ZISG_FY2024_Q3,"9_Super Guarantee - 10078, AL_Annual Leave - 10078, BACK_Backpay - 10090, BONUS_BONUS - 10078, LOAD_Leave Loading - 10078, NORMAL_Normal - 10078, PH_Public Holiday - 10078"
ZISG_FY2024_Q4,"9_Super Guarantee - 10098, NORMAL_Normal - 10098, PH_Public Holiday - 10098"
ZYSL_FY2022_Q3,"9_10% Super Guarantee - 62387, EXTRA_Additional Hours - 62479, NORMAL_Normal - 62387, ORD_Ordinary - 62387"
ZYSL_FY2022_Q4,"9_10% Super Guarantee - 62961, EXTRA_Additional Hours - 62961, NORMAL_Normal - 62961, PH_Public Holiday - 63153, SL_Sick Leave - 63668"
ZYSL_FY2023_Q2,"9_10.5 % Super Guarantee - 65689, AL_Annual Leave - 65707, LOADING_ANNUAL LEAVE LOADING - 65707, NORMAL_Normal - 65689, PH_Public Holiday - 65707, SL_Sick Leave - 65689"
ZYSL_FY2023_Q3,"9_10.5 % Super Guarantee - 67021, AL_Annual Leave - 67021, LOADING_ANNUAL LEAVE LOADING - 67021, NORMAL_Normal - 67094, PH_Public Holiday - 67021"
ZYSL_FY2023_Q4,"9_10.5 % Super Guarantee - 68210, AL_Annual Leave - 68210, BEREAVE_Bereavement Leave - 69429, LOADING_ANNUAL LEAVE LOADING - 68210, NORMAL_Normal - 68210, PH_Public Holiday - 68362, SL_Sick Leave - 68815"
ZYSL_FY2024_Q1,"9_11.0 % Super Guarante - 70190, AL_Annual Leave - 70825, LOADING_ANNUAL LEAVE LOADING - 70825, LOAD_LEAVE LOADING 17.5% - 72151, NORMAL_Normal - 70190, PH_Public Holiday - 71593, SL_Sick Leave - 70825"
ZYSL_FY2024_Q2,"9_11.0 % Super Guarante - 72326, AL_Annual Leave - 73534, BPAY_Backpay - 72659, LOADING_ANNUAL LEAVE LOADING - 73534, NORMAL_Normal - 72326, PH_Public Holiday - 72326, SL_Sick Leave - 72406"
ZYSL_FY2024_Q3,"9_11.0 % Super Guarante - 74195, AL_Annual Leave - 74195, CASBNS_Casual Bonus - 74693, EXTRA_Additional Hours - 74195, LOADING_ANNUAL LEAVE LOADING - 74195, NORMAL_Normal - 74327, PH_Public Holiday - 74195"
ZYSL_FY2024_Q4,"9_11.0 % Super Guarante - 76147, 9_11.5 % Super Guarante - 77731, CASBNS_Casual Bonus - 76147, EXTRA_Additional Hours - 76861, NORMAL_Normal - 76147"
