FY&Q,Discrepancy 1 - SW Comment,Discrepancy 2 - SW Comment,Discrepancy 3 - SW Comment,Comment 1 - Count,Comment 2 - Count,Comment 3 - Count,Total Comments,No Payment Under Client Mapping - Comment Count,SW Mapping Didn't Classify Line - Comment Count,Additional Hours: LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Vehicle Allowance as OTE - Under Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Under Payment Count - Discrep 1,Leave Loading - Under Payment Count - Discrep 1,LEAVE LOADING 17.5% - Under Payment Count - Discrep 1,Ordinary - Under Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Under Payment Count - Discrep 1,Staff Training Day - Under Payment Count - Discrep 1,Additional Hours: LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Vehicle Allowance as OTE - Over Payment Count - Discrep 1,MV ALLOWANCE GC as OTE - Over Payment Count - Discrep 1,Leave Loading - Over Payment Count - Discrep 1,LEAVE LOADING 17.5% - Over Payment Count - Discrep 1,Ordinary - Over Payment Count - Discrep 1,ANNUAL LEAVE LOADING - Over Payment Count - Discrep 1,Staff Training Day - Over Payment Count - Discrep 1,Under Payment Count - Discrep 2,Over Payment Count - Discrep 2,No Super Count - Discrep 2,Client Mapping No Pay Count - Discrep 2,Refer to Discrepancy 1 Count - Discrep 3,Mapping and Payroll issue Count - Discrep 3,Refer to Discrepancy 2 Count - Discrep 3,Comment 3 - in Depth,Under Payment Count - Discrep 3 in Depth,Over Payment Count - Discrep 3 in Depth,No Super Count - Discrep 3 in Depth,Client Mapping No Pay Count - Discrep 3 in Depth
2024_Q1,No payment under Client Mapping 72117_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 70154 | No Super was paid under pay run number: 70434 | No Super was paid under pay run number: 71545 | No Super was paid under pay run number: 71641 | No Super was paid under pay run number: 71795 | No Super was paid under pay run number: 72117,Mapping and Payroll issue with pay run: 70154 refer to Discrepancy 1 and 2 for more details,1,6,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,Mapping and Payroll issue with pay run: 70154 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q1,No payment under Client Mapping 70828_N Description: Additional Hours,No Super was paid under pay run number: 70828 | Overpayment under pay run number: 72371,Mapping and Payroll issue with pay run: 70828 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 70828 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,"Overpayment, SW Mapping didn't classify 10065_A Description: MV ALLOWANCE GC as OTE",No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Overpayment, SW Mapping didn't classify 10065_A Description: MV ALLOWANCE GC as OTE",0,1,0,0
2024_Q2,No payment under Client Mapping 72318_N Description: Additional Hours,Overpayment under pay run number: 72318 | No Super was paid under pay run number: 72859,Mapping and Payroll issue with pay run: 72318 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 72318 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 74033_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 72233 | No Super was paid under pay run number: 74033,Mapping and Payroll issue with pay run: 72233 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 72233 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72506_A Description: ANNUAL LEAVE LOADING       | No payment under Client Mapping 75939_N Description: Additional Hours     | No payment under Client Mapping 75939_N Description: Additional Hours     | No payment under Client Mapping 75939_N Description: Additional Hours      No payment under Client Mapping 75939_N Description: Additional Hours,Underpayment within pay run number: 72241 | No Super was paid under pay run number: 72506 | No Super was paid under pay run number: 72789 | No Super was paid under pay run number: 74038 | No Super was paid under pay run number: 75939,Mapping and Payroll issue with pay run: 72241 refer to Discrepancy 1 and 2 for more details,4,5,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 72241 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72271_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72271_N Description: Additional Hours,0,0,0,1
2024_Q2,No payment under Client Mapping 72262_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72262_N Description: Additional Hours,0,0,0,1
2024_Q2,No payment under Client Mapping 72303_N Description: Additional Hours     | No payment under Client Mapping 77580_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72303_N Description: Additional Hours     | No payment under Client Mapping 77580_N Description: Additional Hours,0,0,0,2
2024_Q2,No payment under Client Mapping 77641_N Description: Additional Hours         | No payment under Client Mapping 77641_N Description: Additional Hours | No payment under Client Mapping 77641_A Description: ANNUAL LEAVE LOADING      No payment under Client Mapping 77641_N Description: Additional Hours | No payment under Client Mapping 77641_A Description: ANNUAL LEAVE LOADING    No payment under Client Mapping 77641_N Description: Additional Hours,No Super was paid under pay run number: 73944 | No Super was paid under pay run number: 74061 | Overpayment under pay run number: 77641,Mapping and Payroll issue with pay run: 73944 refer to Discrepancy 1 and 2 for more details,4,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 73944 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 74050_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 72293 | No Super was paid under pay run number: 74050,Mapping and Payroll issue with pay run: 72293 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 72293 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72244_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72244_N Description: Additional Hours,0,0,0,1
2024_Q2,No payment under Client Mapping 72276_A Description: ANNUAL LEAVE LOADING           | No payment under Client Mapping 77555_N Description: Additional Hours   | No payment under Client Mapping 77555_N Description: Additional Hours,Overpayment under pay run number: 72276 | No Super was paid under pay run number: 72820 | No Super was paid under pay run number: 73035 | No Super was paid under pay run number: 73493 | No Super was paid under pay run number: 73623 | No Super was paid under pay run number: 73850 | No Super was paid under pay run number: 73984 | No Super was paid under pay run number: 77555,Mapping and Payroll issue with pay run: 72276 refer to Discrepancy 1 and 2 for more details,3,8,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,Mapping and Payroll issue with pay run: 72276 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 74040_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 72247 | No Super was paid under pay run number: 74040,Mapping and Payroll issue with pay run: 72247 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 72247 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 73236_N Description: Staff Training Day  No payment under Client Mapping 74018_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 72317 | No Super was paid under pay run number: 72858 | No Super was paid under pay run number: 73236 | No Super was paid under pay run number: 74018,Mapping and Payroll issue with pay run: 72317 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 72317 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 10063_A Description: Leave Loading,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 10063_A Description: Leave Loading,0,0,0,1
2024_Q2,No payment under Client Mapping 73348_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 72640 | No Super was paid under pay run number: 73348 | No Super was paid under pay run number: 73665 | No Super was paid under pay run number: 74049,Mapping and Payroll issue with pay run: 72640 refer to Discrepancy 1 and 2 for more details,1,4,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Mapping and Payroll issue with pay run: 72640 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72232_N Description: Additional Hours        No payment under Client Mapping 73164_N Description: Long Service Leave,Overpayment under pay run number: 72232 | No Super was paid under pay run number: 72333 | No Super was paid under pay run number: 72464 | No Super was paid under pay run number: 72664 | No Super was paid under pay run number: 72785 | No Super was paid under pay run number: 73001 | No Super was paid under pay run number: 73164 | No Super was paid under pay run number: 73458 | No Super was paid under pay run number: 73817 | No Super was paid under pay run number: 73953,Mapping and Payroll issue with pay run: 72232 refer to Discrepancy 1 and 2 for more details,1,10,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,Mapping and Payroll issue with pay run: 72232 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72275_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72275_N Description: Additional Hours,0,0,0,1
2024_Q2,No payment under Client Mapping 71916_A Description: ANNUAL LEAVE LOADING     | No payment under Client Mapping 71916_N Description: Additional Hours  No payment under Client Mapping 71916_A Description: ANNUAL LEAVE LOADING             | No payment under Client Mapping 71916_N Description: Additional Hours     | No payment under Client Mapping 71916_A Description: ANNUAL LEAVE LOADING           | No payment under Client Mapping 71916_N Description: Additional Hours    No payment under Client Mapping 71916_A Description: ANNUAL LEAVE LOADING,Overpayment under pay run number: 71916,Mapping and Payroll issue with pay run: 71916 refer to Discrepancy 1 and 2 for more details,5,1,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 71916 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72242_N Description: Additional Hours,Underpayment within pay run number: 72242,Mapping and Payroll issue with pay run: 72242 refer to Discrepancy 1 and 2 for more details,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 72242 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 10071_A Description: Leave Loading,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 10071_A Description: Leave Loading,0,0,0,1
2024_Q2,No Discrepancy / Immaterial,Overpayment under pay run number: 71632,Refer to Discrepancy 2 - Client Map Expected / Payroll Paid for more details. Pay run: 71632,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Overpayment under pay run number: 71632,0,1,0,0
2024_Q2,"Overpayment, SW Mapping didn't classify 72237_A Description: Vehicle Allowance as OTE    No payment under Client Mapping 74036_A Description: ANNUAL LEAVE LOADING",Overpayment under pay run number: 72237 | No Super was paid under pay run number: 73536 | No Super was paid under pay run number: 74036,Mapping and Payroll issue with pay run: 72237 refer to Discrepancy 1 and 2 for more details,1,3,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 72237 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72266_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72266_N Description: Additional Hours,0,0,0,1
2024_Q2,"Overpayment, SW Mapping didn't classify 72236_A Description: Vehicle Allowance as OTE   | No payment under Client Mapping 74035_A Description: ANNUAL LEAVE LOADING",Underpayment within pay run number: 72236 | No Super was paid under pay run number: 73592 | No Super was paid under pay run number: 74035,Mapping and Payroll issue with pay run: 72236 refer to Discrepancy 1 and 2 for more details,2,3,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,Mapping and Payroll issue with pay run: 72236 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No Discrepancy / Immaterial,No Discrepancy / Immaterial,No Discrepancy / Immaterial,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/a,0,0,0,0
2024_Q2,No payment under Client Mapping 72517_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72517_N Description: Additional Hours,0,0,0,1
2024_Q2,No payment under Client Mapping 77520_A Description: ANNUAL LEAVE LOADING        No payment under Client Mapping 77520_N Description: Staff Training Day        No payment under Client Mapping 77520_N Description: Staff Training Day,Overpayment under pay run number: 77520,Mapping and Payroll issue with pay run: 77520 refer to Discrepancy 1 and 2 for more details,1,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mapping and Payroll issue with pay run: 77520 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 77551_N Description: Additional Hours      No payment under Client Mapping 77551_N Description: Additional Hours      No payment under Client Mapping 77551_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 77551_N Description: Additional Hours      No payment under Client Mapping 77551_N Description: Additional Hours      No payment under Client Mapping 77551_N Description: Additional Hours,0,0,0,3
2024_Q2,"Overpayment, SW Mapping didn't classify 72656_O Description: Backpay as OTE         | No payment under Client Mapping 73642_A Description: ANNUAL LEAVE LOADING",Overpayment under pay run number: 72299 | No Super was paid under pay run number: 72385 | No Super was paid under pay run number: 72516 | No Super was paid under pay run number: 72656 | No Super was paid under pay run number: 72842 | No Super was paid under pay run number: 73056 | No Super was paid under pay run number: 73218 | No Super was paid under pay run number: 73353 | No Super was paid under pay run number: 73511 | No Super was paid under pay run number: 73642 | No Super was paid under pay run number: 73869 | No Super was paid under pay run number: 74001,Mapping and Payroll issue with pay run: 72299 refer to Discrepancy 1 and 2 for more details,2,12,1,15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,Mapping and Payroll issue with pay run: 72299 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72265_N Description: Additional Hours,No Discrepancy / Immaterial,Refer to Discrepancy 1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No payment under Client Mapping 72265_N Description: Additional Hours,0,0,0,1
2024_Q2,"Overpayment, SW Mapping didn't classify 72655_O Description: Backpay as OTE   | No payment under Client Mapping 74000_A Description: ANNUAL LEAVE LOADING",Overpayment under pay run number: 72298 | No Super was paid under pay run number: 72384 | No Super was paid under pay run number: 72655 | No Super was paid under pay run number: 72841 | No Super was paid under pay run number: 74000,Mapping and Payroll issue with pay run: 72298 refer to Discrepancy 1 and 2 for more details,2,5,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,Mapping and Payroll issue with pay run: 72298 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,"Overpayment, SW Mapping didn't classify 72661_O Description: Backpay as OTE              No payment under Client Mapping 73982_A Description: ANNUAL LEAVE LOADING",Overpayment under pay run number: 72494 | No Super was paid under pay run number: 72661 | No Super was paid under pay run number: 72818 | No Super was paid under pay run number: 73033 | No Super was paid under pay run number: 73196 | No Super was paid under pay run number: 73332 | No Super was paid under pay run number: 73491 | No Super was paid under pay run number: 73621 | No Super was paid under pay run number: 73982,Mapping and Payroll issue with pay run: 72494 refer to Discrepancy 1 and 2 for more details,1,9,1,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,Mapping and Payroll issue with pay run: 72494 refer to Discrepancy 1 and 2 for more details,0,0,0,0
2024_Q2,No payment under Client Mapping 72234_N Description: Additional Hours,Underpayment within pay run number: 72234 | No Super was paid under pay run number: 73590,Mapping and Payroll issue with pay run: 72234 refer to Discrepancy 1 and 2 for more details,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Mapping and Payroll issue with pay run: 72234 refer to Discrepancy 1 and 2 for more details,0,0,0,0
